ano,id_candidato_bd,genero,valor_receita
2016,88015,feminino,400.0
2016,880187,feminino,677.0
2016,880197,masculino,2496.0
2016,880232,feminino,265.2
2016,880245,masculino,2824.0
2016,880280,masculino,874.56
2016,880342,masculino,1789.48
2016,880416,masculino,1552.54
2016,880465,feminino,273.26
2016,880532,masculino,4098.0
2016,880601,masculino,2850.21
2016,880612,masculino,71950.0
2016,880614,masculino,22324.32
2016,880620,masculino,20188.8
2016,880805,masculino,19395.96
2016,880807,masculino,2240.0
2016,880899,masculino,449.15999999999997
2016,88095,feminino,1140.0
2016,880960,masculino,8691.52
2016,880966,masculino,11309.46
2016,881025,masculino,54.0
2016,881060,masculino,15180.0
2016,881172,masculino,24200.12
2016,881174,masculino,1000.0
2016,881177,feminino,14997.0
2016,881249,feminino,3286.5
2016,881307,masculino,227.51
2016,881342,feminino,582.0
2016,881463,masculino,29937.4
2016,881467,masculino,800.0
2016,881481,feminino,321.39
2016,881607,masculino,1342.1100000000001
2016,881757,masculino,11367.0
2016,881781,masculino,14661.0
2016,882096,masculino,17033.05
2016,882114,masculino,5049.6
2016,882123,feminino,930.0
2016,88215,masculino,712.94
2016,882151,masculino,51000.0
2016,882379,feminino,28770.93
2016,882392,feminino,426.0
2016,882422,feminino,8445.0
2016,882482,feminino,500.0
2016,882515,masculino,1438.98
2016,882527,masculino,160.5
2016,882543,masculino,19101.92
2016,882686,masculino,100.0
2016,882712,masculino,2705.56
2016,882720,masculino,8238.0
2016,882750,masculino,4868.04
2016,882862,masculino,46699.56
2016,882901,masculino,3533.5299999999997
2016,882963,masculino,35663.649999999994
2016,883054,masculino,3510.0
2016,883120,masculino,100.0
2016,883131,masculino,390.0
2016,883209,feminino,550.0
2016,88327,masculino,505.91999999999996
2016,883277,masculino,4650.0
2016,883302,feminino,7620.6
2016,883339,masculino,12242.92
2016,883385,masculino,23742.0
2016,883423,masculino,2010.0
2016,883494,masculino,1700.0
2016,883608,masculino,16480.0
2016,883655,masculino,291.52
2016,883666,feminino,579.48
2016,883894,masculino,90407.97
2016,883915,feminino,3117.0
2016,883924,masculino,3000.0
2016,884034,masculino,3750.0
2016,88461,masculino,4622.44
2016,885067,masculino,8600.8
2016,885555,masculino,539.85
2016,88659,feminino,311.4
2016,88661,feminino,70.0
2016,886640,masculino,2424.0
2016,886659,masculino,734.0
2016,886669,masculino,808.0
2016,886731,masculino,5425.0
2016,886899,feminino,6600.0
2016,888117,masculino,33480.0
2016,888164,masculino,10498.0
2016,889151,masculino,2125.0
2016,891043,feminino,150.0
2016,8913,masculino,17400.0
2016,892846,masculino,5950.38
2016,893903,feminino,2920.0
2016,894002,masculino,4317.0
2016,89412,masculino,15761.28
2016,89418,feminino,1348.24
2016,894377,masculino,6229.5
2016,895100,masculino,200.0
2016,895105,feminino,2499.0
2016,895146,masculino,5220.0
2016,895364,masculino,15388.74
2016,897244,feminino,6130.0599999999995
2016,898083,masculino,46731.25
2016,898676,masculino,4922.5
2016,900215,feminino,2920.0
2016,90025,feminino,5400.0
2016,90030,masculino,575.0
2016,900322,masculino,583.04
2016,900386,feminino,531.39
2016,900783,feminino,1240.0
2016,900835,masculino,260.0
2016,900844,masculino,1347.15
2016,900866,feminino,100.0
2016,900951,masculino,250.0
2016,900960,masculino,10573.04
2016,900962,feminino,3349.0
2016,900989,feminino,16531.29
2016,90137,masculino,6776.66
2016,90218,masculino,900.0
2016,90315,feminino,1208.3600000000001
2016,903980,feminino,321.39
2016,90454,feminino,200.0
2016,904576,masculino,500.0
2016,904579,masculino,6300.0
2016,90480,masculino,569.72
2016,905013,masculino,250.0
2016,905093,masculino,14472.48
2016,905189,masculino,2400.0
2016,905285,masculino,8454.18
2016,905568,masculino,400.0
2016,905604,feminino,100.0
2016,906772,masculino,100.0
2016,908567,feminino,2500.0
2016,908571,feminino,150.0
2016,908623,feminino,2495.85
2016,908659,masculino,6752.0
2016,909914,masculino,182.77
2016,90998,masculino,400.0
2016,911301,feminino,460.0
2016,914671,feminino,550.0
2016,914757,feminino,300.0
2016,914799,feminino,2908.0
2016,916574,masculino,19100.0
2016,91707,masculino,960.7
2016,91780,feminino,520.0
2016,918982,masculino,100.0
2016,920360,masculino,25948.95
2016,921598,masculino,15893.4
2016,921996,masculino,49512.0
2016,92355,feminino,1300.0
2016,924274,feminino,1240.8
2016,92438,feminino,1380.0
2016,92441,masculino,830.14
2016,924721,masculino,1187.5
2016,924803,feminino,18300.0
2016,92721,feminino,8900.0
2016,928584,masculino,250.0
2016,928823,masculino,650.0
2016,932489,masculino,885.0
2016,932796,masculino,13750.0
2016,93364,feminino,375.0
2016,93386,feminino,440.0
2016,935028,masculino,14720.0
2016,935461,masculino,4340.0
2016,935848,masculino,647.6600000000001
2016,936120,masculino,1433.2
2016,93670,masculino,501.34
2016,937085,masculino,4580.0
2016,93714,masculino,3900.69
2016,93740,feminino,9968.0
2016,938174,masculino,1500.0
2016,93967,feminino,385.0
2016,94029,masculino,800.0
2016,940370,masculino,1200.0
2016,940402,feminino,1288.3200000000002
2016,941591,masculino,25900.0
2016,941905,feminino,1000.0
2016,942060,masculino,9260.0
2016,942358,feminino,63.3
2016,94449,masculino,2900.0
2016,94518,masculino,220.0
2016,94606,feminino,2000.0
2016,94633,masculino,1080.0
2016,94772,feminino,1100.0
2016,94838,masculino,15090.0
2016,94930,masculino,230.0
2016,94937,feminino,1100.0
2016,951490,feminino,2650.0
2016,953768,masculino,1505.0
2016,954696,masculino,3225.9
2016,955313,masculino,2530.0
2016,95693,masculino,5690.0
2016,96005,feminino,365.54
2016,963468,feminino,11940.0
2016,964080,masculino,2200.0
2016,96576,masculino,1550.0
2016,96596,masculino,100.0
2016,96649,masculino,7880.0
2016,967640,masculino,14480.0
2016,968000,feminino,150.0
2016,968062,masculino,3457.16
2016,968145,masculino,299.44
2016,968165,masculino,5052.8
2016,968168,masculino,3910.0
2016,968191,masculino,207.6
2016,968193,masculino,1040.0
2016,968226,masculino,800.0
2016,968246,masculino,900.0
2016,968279,feminino,100.0
2016,968302,masculino,150.0
2016,968405,masculino,1348.24
2016,968551,masculino,8252.0
2016,968709,masculino,4592.8
2016,968739,masculino,32880.0
2016,968854,feminino,149.72
2016,968931,feminino,400.0
2016,968996,masculino,13440.0
2016,969013,masculino,1180.0
2016,969055,masculino,21582.0
2016,969061,feminino,3242.64
2016,969129,masculino,299.44
2016,969299,masculino,1000.0
2016,96938,feminino,100.0
2016,969406,masculino,13254.24
2016,969411,feminino,149.72
2016,969421,feminino,452.91999999999996
2016,969426,masculino,343.59000000000003
2016,969429,feminino,1500.0
2016,969467,feminino,14853.72
2016,969502,masculino,54721.979999999996
2016,969789,feminino,4200.0
2016,969866,masculino,37538.0
2016,96989,masculino,100.0
2016,969891,feminino,300.0
2016,969908,masculino,5453.0
2016,969989,masculino,19137.5
2016,970008,masculino,7540.0
2016,970039,masculino,8688.0
2016,970093,feminino,1400.0
2016,970102,masculino,1305.46
2016,970112,masculino,1760.0
2016,970167,masculino,1850.0
2016,970182,feminino,1040.0
2016,970221,masculino,4350.0
2016,970331,masculino,439.38
2016,970411,masculino,250.0
2016,970493,masculino,22748.04
2016,970518,masculino,400.0
2016,970551,feminino,1000.0
2016,970569,masculino,10591.76
2016,970621,feminino,340.0
2016,970659,masculino,765.54
2016,970668,masculino,71233.38
2016,970712,masculino,525.0
2016,970737,feminino,48063.0
2016,970742,masculino,12959.4
2016,971,masculino,1040.0
2016,97109,masculino,504.8
2016,971569,masculino,112.22
2016,972961,masculino,22697.4
2016,97298,masculino,9736.380000000001
2016,974,masculino,708.33
2016,974504,feminino,1170.0
2016,974766,masculino,484.21
2016,974971,masculino,415.07
2016,975006,masculino,14564.0
2016,975016,masculino,11049.0
2016,975906,masculino,1500.0
2016,976010,masculino,24293.8
2016,976089,masculino,398.0
2016,97649,feminino,300.0
2016,97950,feminino,579.48
2016,980449,masculino,381.76
2016,982559,feminino,321.0
2016,982755,masculino,10200.0
2016,983959,feminino,5062.5
2016,984396,feminino,2460.0
2016,98659,feminino,1023.2
2016,98758,feminino,9040.0
2016,98900,masculino,2722.2799999999997
2016,98913,feminino,1295.95
2016,99196,masculino,29100.0
2016,99275,feminino,400.0
2016,994584,masculino,498.0
2016,994785,feminino,39215.4
2016,995627,feminino,160.5
2016,995875,masculino,163.5
2016,996394,feminino,112.5
2016,996523,masculino,4605.0
2016,99660,masculino,4069.23
2016,996866,masculino,85145.0
2016,99699,feminino,680.0
2016,997275,masculino,864.0
2016,997448,feminino,200.0
2016,99813,feminino,3810.0
2016,998973,masculino,817.3
2020,100047,masculino,1740.0
2020,100142,masculino,300.0
2020,1002215,masculino,169.5
2020,1002790,masculino,4360.0
2020,100286,masculino,2050.0
2020,1003,masculino,953.0
2020,100346,masculino,230.0
2020,1003695,feminino,33240.0
2020,1003695,masculino,6648.0
2020,1003908,masculino,15408.0
2020,1003925,masculino,13381.32
2020,1006671,masculino,15696.0
2020,1006696,masculino,4752.0
2020,1007854,feminino,158.28
2020,100845,feminino,9428.7
2020,101113,masculino,377.0
2020,1011408,masculino,14362.65
2020,1011424,feminino,424.0
2020,1011681,feminino,1681.8400000000001
2020,1011944,feminino,120.0
2020,1012558,feminino,78.0
2020,1012631,feminino,1500.0
2020,1012645,masculino,1361.8
2020,1012786,masculino,21960.0
2020,1012818,feminino,615.04
2020,1012832,masculino,67266.76
2020,1012909,feminino,91.0
2020,1012984,masculino,11711.76
2020,1013050,masculino,6122.42
2020,1013218,masculino,750.0
2020,1013384,masculino,887.5
2020,1013500,feminino,3362.0
2020,1013702,feminino,1818.2
2020,1013721,masculino,5600.0
2020,1013734,masculino,250.0
2020,1013893,masculino,6400.0
2020,1013922,feminino,2016.0
2020,1014112,masculino,28862.96
2020,1014136,feminino,14800.0
2020,1014136,masculino,3700.0
2020,1014168,masculino,3750.0
2020,1014380,masculino,3000.0
2020,1015,feminino,840.0
2020,1015448,feminino,7400.0
2020,1015451,feminino,12900.0
2020,101587,feminino,800.0
2020,1016199,masculino,1500.0
2020,101726,feminino,2636.0
2020,10174,masculino,910.45
2020,101808,masculino,680.0
2020,10185,masculino,600.0
2020,1018764,masculino,300.0
2020,10195,masculino,1938.0
2020,1019501,feminino,7328.700000000001
2020,1019509,masculino,5356.0
2020,1019540,masculino,360.0
2020,1019574,masculino,19583.0
2020,1019578,masculino,177.76
2020,1019991,masculino,8191.75
2020,1020122,feminino,7380.0
2020,1020918,masculino,10742.01
2020,102094,masculino,12223.98
2020,102356,feminino,710.0
2020,102373,masculino,5342.0
2020,1023744,masculino,7890.0
2020,1023762,masculino,6910.0
2020,1023866,masculino,431.56
2020,1023868,feminino,198.5
2020,1025481,masculino,970.75
2020,1025571,masculino,659.0
2020,1025841,feminino,933.34
2020,1026046,masculino,120.0
2020,1026212,masculino,8819.72
2020,1026215,masculino,46376.52
2020,1026252,masculino,4337.5
2020,1026255,masculino,88.88
2020,1026263,masculino,12000.0
2020,1026277,masculino,88605.0
2020,1026481,masculino,8520.0
2020,1026617,masculino,630.0
2020,1026659,masculino,30872.5
2020,102722,masculino,1132.46
2020,1027339,masculino,1200.0
2020,1028476,masculino,4500.0
2020,1028640,masculino,90.0
2020,1028647,feminino,13300.0
2020,1028658,feminino,102.5
2020,1028739,masculino,11800.0
2020,1028798,feminino,4550.0
2020,1028816,masculino,454.54
2020,1028978,masculino,40547.55
2020,1028981,masculino,2166.0
2020,102973,masculino,30000.0
2020,1029741,feminino,945.04
2020,102988,masculino,3200.0
2020,1030453,feminino,1060.0
2020,1032214,feminino,172.2
2020,1033670,feminino,2542.38
2020,1033873,masculino,72554.58
2020,1034805,masculino,1068.18
2020,1035013,masculino,6000.0
2020,10354,masculino,57161.46
2020,103547,feminino,2250.0
2020,103552,masculino,730.0
2020,103566,masculino,153.85
2020,1035902,masculino,3000.0
2020,1036089,masculino,18500.0
2020,103618,masculino,15549.0
2020,1037437,feminino,817.29
2020,1038140,masculino,29112.5
2020,1038173,feminino,454.55
2020,103846,masculino,9495.0
2020,1039346,masculino,260.0
2020,1039818,masculino,2598.5
2020,1041245,feminino,6909.83
2020,1041641,masculino,51630.55
2020,1042680,masculino,16840.2
2020,10435,masculino,5522.76
2020,104370,feminino,68.18
2020,1044535,feminino,2050.0
2020,104569,masculino,4782.0
2020,104579,masculino,9909.04
2020,1046465,masculino,600.0
2020,1046777,masculino,2200.92
2020,1047124,feminino,460.0
2020,1047134,feminino,18510.0
2020,10472,feminino,500.0
2020,1047323,masculino,2807.5
2020,1047772,feminino,30000.0
2020,104792,masculino,500.0
2020,104802,feminino,750.0
2020,1048518,feminino,200.0
2020,1048520,masculino,10558.0
2020,1048638,feminino,8480.0
2020,1048671,feminino,22800.0
2020,105104,masculino,5000.0
2020,1051322,masculino,4510.32
2020,1051484,masculino,565.0
2020,10519,masculino,14880.0
2020,105235,masculino,480.0
2020,105343,feminino,5681.84
2020,105412,masculino,3719.4
2020,1054812,masculino,11673.69
2020,1054851,masculino,19627.98
2020,1055839,feminino,180.0
2020,1055951,feminino,3800.0
2020,1056185,masculino,550.0
2020,1056187,masculino,19138.32
2020,1056216,feminino,2100.0
2020,1057034,masculino,1228.0
2020,105713,masculino,24969.77
2020,1057618,masculino,32043.300000000003
2020,105803,masculino,1422.0
2020,1058458,masculino,12481.0
2020,1058533,masculino,5351.0
2020,1058571,masculino,9276.8
2020,105862,feminino,172.2
2020,105927,masculino,2400.0
2020,105946,feminino,6891.719999999999
2020,106008,masculino,1681.8400000000001
2020,1061426,masculino,59.4
2020,1061728,masculino,1724.15
2020,1063570,masculino,2965.0
2020,10636,masculino,501.6
2020,1064173,feminino,88.88
2020,1064204,masculino,8662.86
2020,1064308,masculino,14360.0
2020,1064373,feminino,1256.2
2020,1064462,masculino,701.0
2020,106476,feminino,18094.0
2020,1065131,masculino,1500.0
2020,1065911,masculino,3559.7200000000003
2020,106689,masculino,1179.36
2020,106767,masculino,1605.0
2020,1067802,masculino,14940.0
2020,1067875,feminino,60.0
2020,1068069,masculino,3400.0
2020,1068132,masculino,2500.0
2020,1068447,masculino,44857.5
2020,1069688,masculino,9256.0
2020,107028,feminino,8000.0
2020,1070416,masculino,4400.0
2020,1071100,masculino,12908.96
2020,1071865,masculino,28343.7
2020,1072226,masculino,1535.0
2020,1072692,masculino,10873.82
2020,107282,masculino,31173.29
2020,1073165,feminino,761.5
2020,107318,feminino,6000.0
2020,1073346,masculino,2145.0
2020,107513,feminino,550.0
2020,1076794,masculino,39515.0
2020,107707,masculino,28710.0
2020,107763,masculino,9096.0
2020,107831,feminino,6342.02
2020,1078505,masculino,1129.96
2020,1078760,masculino,17178.0
2020,107996,feminino,5475.5
2020,1080176,masculino,1186.0
2020,108192,masculino,2577.0
2020,1082032,masculino,2011.05
2020,1082162,masculino,6300.0
2020,1082258,feminino,500.0
2020,1082967,masculino,4500.0
2020,1082968,masculino,4500.0
2020,1083857,masculino,7097.1900000000005
2020,1084299,masculino,1331.8
2020,1084467,feminino,6327.0
2020,108525,masculino,400.0
2020,108551,masculino,300.0
2020,108577,masculino,2693.34
2020,1086003,masculino,2169.5
2020,1086231,feminino,572.0
2020,1086539,masculino,9200.0
2020,1086611,masculino,2000.0
2020,10872,masculino,2690.0
2020,10880,masculino,11354.4
2020,1088554,masculino,39721.72
2020,108874,masculino,1250.0
2020,1088762,feminino,15543.5
2020,1088791,feminino,4200.0
2020,1089128,masculino,12144.0
2020,1089129,feminino,297.0
2020,1089625,masculino,61747.44
2020,1089970,masculino,32205.0
2020,109010,masculino,2690.0
2020,1091,masculino,2417.5
2020,1091164,masculino,30790.199999999997
2020,1091167,masculino,5042.0
2020,1091302,masculino,29825.52
2020,109176,masculino,6098.0
2020,1094083,masculino,33600.0
2020,1094644,masculino,4320.0
2020,1094656,masculino,2933.5
2020,1095106,masculino,172.23
2020,1095397,feminino,1672.0
2020,1095902,masculino,6683.0
2020,10962,masculino,890.0
2020,10965,masculino,16280.0
2020,1097578,masculino,10500.0
2020,1097911,masculino,500.0
2020,1099686,masculino,292.0
2020,1100180,feminino,714.15
2020,11004,masculino,16250.0
2020,11009,masculino,1817.0
2020,1101855,masculino,700.0
2020,1102079,masculino,77521.92
2020,1102081,feminino,180.0
2020,1102212,feminino,25505.0
2020,1102424,masculino,7828.0
2020,1102947,feminino,73000.0
2020,1103231,masculino,2000.0
2020,1103470,masculino,800.0
2020,1104213,masculino,1097.34
2020,1104231,masculino,915.75
2020,1104341,masculino,14222.2
2020,110441,masculino,4594.0
2020,1105301,masculino,468.0
2020,1106344,masculino,159.52
2020,1106544,masculino,10692.0
2020,1106552,masculino,806.4
2020,1106651,masculino,10681.1
2020,1106676,masculino,7355.14
2020,1106732,masculino,3877.5
2020,1106936,masculino,6214.28
2020,110734,masculino,1460.0
2020,1107960,masculino,2000.0
2020,1107962,masculino,1200.0
2020,110803,masculino,250.0
2020,1108395,masculino,3900.0
2020,110865,feminino,7523.4400000000005
2020,111078,feminino,10257.5
2020,1111090,masculino,7419.68
2020,1111455,masculino,4712.5
2020,1112124,masculino,18732.0
2020,1114216,masculino,6409.86
2020,1114844,feminino,4000.0
2020,1114936,masculino,2484.66
2020,1115367,masculino,30607.5
2020,1115662,masculino,75.88
2020,1116428,feminino,300.0
2020,111645,masculino,3936.0
2020,1116454,feminino,750.0
2020,1116687,masculino,320.0
2020,1116759,feminino,5925.93
2020,111791,feminino,10738.0
2020,111926,masculino,1780.0
2020,111947,masculino,6916.5
2020,1119647,masculino,24606.0
2020,1119769,masculino,11299.32
2020,1119779,masculino,13842.92
2020,1119785,masculino,20966.66
2020,1120181,masculino,3736.5299999999997
2020,1120511,masculino,7860.0
2020,1120514,feminino,28892.0
2020,1120594,masculino,609.0
2020,1121129,masculino,7420.0
2020,1121413,feminino,6390.0
2020,1121417,masculino,2000.0
2020,112195,masculino,275.0
2020,1121991,masculino,3640.0
2020,1122229,feminino,44058.6
2020,112284,masculino,1800.0
2020,1122857,masculino,21741.8
2020,1123719,feminino,4000.0
2020,1123817,masculino,11371.04
2020,1124068,feminino,20950.0
2020,112418,masculino,18540.0
2020,1124876,masculino,1930.0
2020,1125299,masculino,10070.0
2020,1125469,masculino,3110.0
2020,1126234,masculino,1300.0
2020,1126253,masculino,2400.0
2020,1126284,feminino,5750.0
2020,112648,feminino,2280.0
2020,1126497,masculino,5139.0
2020,112845,feminino,8430.0
2020,1128883,feminino,6741.29
2020,1129092,masculino,87350.0
2020,112954,feminino,250.0
2020,1129924,masculino,472.02
2020,1129942,feminino,300.0
2020,1129945,feminino,5356.0
2020,1130027,feminino,2550.0
2020,1131,masculino,10638.0
2020,1132235,feminino,40000.0
2020,1132766,masculino,5800.0
2020,113306,masculino,1251.4
2020,113334,feminino,195.0
2020,1134013,masculino,8310.0
2020,1134188,masculino,22698.0
2020,113426,masculino,4810.0
2020,1134768,feminino,4150.0
2020,1134816,feminino,14615.380000000001
2020,1135362,masculino,32736.96
2020,1135464,feminino,150.0
2020,1136909,masculino,1150.0
2020,1136913,masculino,15474.79
2020,113712,masculino,9016.0
2020,1137833,masculino,97097.0
2020,1138450,masculino,100.0
2020,113987,masculino,12240.0
2020,11400,masculino,39791.78
2020,1140057,masculino,20771.0
2020,1140517,feminino,922.4200000000001
2020,1140965,masculino,7200.0
2020,114097,masculino,1070.0
2020,1141195,masculino,1332.0
2020,1141271,masculino,19770.0
2020,1144367,feminino,9810.0
2020,114477,feminino,420.0
2020,1145297,masculino,20698.0
2020,1145949,feminino,1877.0
2020,1146167,masculino,3633.0
2020,1146872,masculino,2223.0
2020,11470,masculino,900.0
2020,1147168,feminino,2522.76
2020,1147194,masculino,3050.0
2020,114747,feminino,250.0
2020,1147638,masculino,443.6
2020,11478,masculino,11200.0
2020,114780,masculino,2344.46
2020,1148248,feminino,2156.0
2020,1149001,masculino,16547.35
2020,1149304,masculino,10227.6
2020,1150145,masculino,27825.0
2020,1150146,feminino,60.0
2020,1150157,masculino,54232.5
2020,1150663,feminino,2120.0
2020,1152095,masculino,12600.0
2020,1152269,masculino,6999.0
2020,115290,masculino,120.0
2020,1153140,masculino,77986.0
2020,1153213,masculino,6400.0
2020,1153250,masculino,1576.0
2020,11545,masculino,3780.19
2020,11568,feminino,2632.0
2020,115696,masculino,330.0
2020,1157872,masculino,120.0
2020,1158274,masculino,3812.57
2020,115862,masculino,1772.0
2020,115864,masculino,20530.0
2020,115909,masculino,8736.75
2020,1159199,masculino,6070.0
2020,115925,feminino,3290.0
2020,1160184,masculino,5850.0
2020,116084,masculino,900.0
2020,1161470,feminino,489.0
2020,1163014,masculino,120.0
2020,1164281,masculino,3000.0
2020,11653,masculino,1443.7
2020,1168153,masculino,11799.0
2020,1168311,feminino,69895.4
2020,1168459,masculino,5945.4
2020,1168563,feminino,100.0
2020,116920,masculino,1758.35
2020,117014,masculino,63134.0
2020,117027,masculino,10500.0
2020,1171030,feminino,3615.9500000000003
2020,1171152,masculino,28731.45
2020,1171371,masculino,4011.69
2020,1171448,masculino,222.2
2020,1171481,feminino,11490.0
2020,117229,feminino,2000.0
2020,117245,masculino,3312.0
2020,117308,feminino,150.0
2020,1173266,masculino,21000.0
2020,11736,masculino,55226.43
2020,1174413,feminino,300.0
2020,1174416,masculino,5670.0
2020,117466,masculino,4389.86
2020,1175668,masculino,1378.0
2020,1175699,feminino,4000.0
2020,117571,feminino,150.0
2020,1176100,masculino,2432.0
2020,117703,masculino,772.0
2020,11776,masculino,800.0
2020,1177602,masculino,880.0
2020,117849,masculino,569.45
2020,117851,feminino,1513.0
2020,118118,masculino,6631.35
2020,1181334,masculino,4307.69
2020,118235,masculino,225.5
2020,118343,masculino,2707.17
2020,1184763,masculino,1780.0
2020,1184766,masculino,16800.0
2020,1185756,masculino,5089.889999999999
2020,1185761,masculino,59400.0
2020,118581,masculino,2238.0
2020,1185820,feminino,4200.0
2020,118591,masculino,548.5
2020,1186324,masculino,6080.0
2020,1186327,masculino,48160.0
2020,1186334,masculino,373.7
2020,1186366,masculino,130.0
2020,1186763,masculino,460.0
2020,1186803,feminino,3550.0
2020,1186926,feminino,4602.0
2020,1187659,masculino,10827.0
2020,1187670,masculino,33680.0
2020,1188075,masculino,40307.520000000004
2020,1188499,masculino,800.0
2020,118860,feminino,1000.0
2020,118870,feminino,7913.0
2020,1188776,feminino,940.0
2020,1188788,feminino,3994.15
2020,1188806,masculino,5648.0
2020,118890,feminino,23000.0
2020,1189020,feminino,120.0
2020,1189170,masculino,6158.1
2020,1189766,masculino,1690.0
2020,1189778,masculino,751.72
2020,1190016,feminino,840.0
2020,1190074,feminino,3364.15
2020,1190076,masculino,8086.11
2020,1190097,masculino,7163.68
2020,1190144,masculino,784.54
2020,1190164,masculino,377.0
2020,1190290,masculino,67425.0
2020,1190569,masculino,19248.0
2020,119083,masculino,300.0
2020,11918,masculino,1535.0
2020,119186,masculino,900.0
2020,1192630,feminino,300.0
2020,1192645,masculino,1884.66
2020,1192674,masculino,2500.0
2020,1192679,masculino,9611.5
2020,1192733,masculino,6000.0
2020,1192955,feminino,3250.0
2020,1192965,feminino,925.0
2020,1193571,masculino,6156.0
2020,1193913,feminino,9716.82
2020,1193928,feminino,235.0
2020,1193938,feminino,292.0
2020,1193941,masculino,120.0
2020,1194114,masculino,1920.0
2020,1194496,masculino,1200.0
2020,1194501,feminino,2000.0
2020,119457,masculino,12520.0
2020,119572,masculino,1263.7
2020,119590,feminino,4000.0
2020,119632,masculino,4853.0
2020,119643,masculino,700.0
2020,1196686,feminino,4942.42
2020,1196901,feminino,1451.0
2020,1197171,masculino,10630.5
2020,1197452,masculino,7752.0
2020,1197742,feminino,15000.0
2020,1197752,masculino,61901.7
2020,1197755,feminino,40953.0
2020,1197769,masculino,16440.0
2020,1198023,masculino,21280.0
2020,1198032,masculino,515.0
2020,1198077,feminino,2000.0
2020,1198761,masculino,4164.0
2020,1199381,feminino,30000.0
2020,1199416,masculino,3686.5
2020,1199483,masculino,1250.0
2020,1199715,masculino,65250.0
2020,1199877,masculino,18356.25
2020,1200331,masculino,2498.0
2020,1200348,feminino,880.0
2020,1201592,masculino,4072.5
2020,12046,masculino,1733.0
2020,120460,masculino,2131.0
2020,1205891,masculino,2580.0
2020,1205902,masculino,1565.6
2020,1206165,feminino,2000.0
2020,1206181,masculino,1744.04
2020,1206202,masculino,51210.0
2020,1206235,feminino,1050.0
2020,1206260,feminino,14449.0
2020,1206615,masculino,2672.0
2020,120669,feminino,7987.0
2020,1208037,masculino,7681.84
2020,1208073,feminino,87249.86
2020,1208073,masculino,43624.93
2020,1208131,masculino,2039.0
2020,1208140,feminino,2140.0
2020,1208891,masculino,1441.35
2020,1210436,masculino,20982.42
2020,1211454,feminino,2240.0
2020,1211964,masculino,300.0
2020,1214872,masculino,6321.42
2020,1215180,masculino,2522.76
2020,121551,masculino,3908.0499999999997
2020,121762,feminino,1026.0
2020,1218033,masculino,460.0
2020,1218058,feminino,96900.0
2020,1218572,masculino,4713.0
2020,1219157,masculino,1578.0
2020,1219336,feminino,36000.0
2020,1219515,masculino,20000.0
2020,121992,feminino,1000.0
2020,122019,masculino,717.0
2020,1220289,masculino,6462.0
2020,1220931,masculino,60.0
2020,122112,masculino,1812.02
2020,122224,masculino,750.0
2020,122229,masculino,1994.0
2020,1222648,feminino,230.0
2020,1223602,feminino,898.33
2020,1223606,feminino,18908.01
2020,1223685,masculino,43807.68
2020,1223861,feminino,1360.0
2020,1224429,feminino,5524.0
2020,1224432,feminino,1957.35
2020,1225673,masculino,3975.86
2020,1227054,masculino,2777.76
2020,1227083,masculino,850.0
2020,1227092,masculino,9360.0
2020,1227114,feminino,7000.0
2020,1227421,masculino,1150.0
2020,1227497,masculino,1565.6
2020,1227814,feminino,20206.68
2020,1227969,masculino,1051.0
2020,1228199,feminino,1846.0
2020,1228351,masculino,344.46
2020,1229611,masculino,4770.0
2020,1229654,masculino,6210.0
2020,1229706,masculino,1263.7
2020,1229773,masculino,7132.0
2020,1230228,masculino,9300.0
2020,1230266,masculino,26755.2
2020,1230401,feminino,1051.0
2020,1230423,masculino,60.0
2020,1230528,masculino,5814.0
2020,1230955,masculino,24016.02
2020,1230958,masculino,31457.14
2020,123203,masculino,1820.0
2020,123449,masculino,600.0
2020,1235157,masculino,4015.6800000000003
2020,1235260,feminino,151.72
2020,1236338,masculino,5272.0
2020,1236343,feminino,8100.0
2020,1236448,masculino,2088.0
2020,1236518,feminino,690.0
2020,1237141,masculino,401.72
2020,1237359,masculino,6940.0
2020,1239483,masculino,1580.0
2020,1240093,masculino,1013.0
2020,1240354,masculino,60.0
2020,1241051,masculino,2080.35
2020,124123,masculino,1836.0
2020,124294,masculino,6228.0
2020,1243640,feminino,435.0
2020,124439,masculino,300.0
2020,1246051,feminino,11360.0
2020,1246162,masculino,9100.0
2020,1246801,masculino,4225.0
2020,12471,masculino,15312.0
2020,124948,masculino,3390.0
2020,125012,feminino,1610.0
2020,1251994,masculino,1941.5
2020,1251995,masculino,247.0
2020,1252087,masculino,11030.0
2020,1252251,masculino,1520.0
2020,125233,feminino,15000.0
2020,1252763,masculino,2000.0
2020,1252772,masculino,1000.0
2020,125354,feminino,3000.0
2020,1253617,masculino,22312.0
2020,1253835,masculino,600.0
2020,125406,masculino,4414.95
2020,1255182,masculino,480.0
2020,1255600,masculino,15377.76
2020,1256514,masculino,180.0
2020,125653,feminino,400.0
2020,1256560,masculino,2706.0
2020,1256631,masculino,1485.0
2020,1257024,masculino,4000.0
2020,1257520,masculino,15011.5
2020,1258018,masculino,14601.78
2020,1258066,masculino,5230.0
2020,1258083,masculino,600.0
2020,125814,feminino,6728.45
2020,1258178,masculino,4156.0
2020,125818,masculino,60.0
2020,1258182,masculino,7685.4
2020,125820,masculino,1558.5
